timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2012-10-29,56.5437,57.0708,56.5337,57.0012,37.6249,2519014,0.0000,1.0000
2012-10-28,56.5934,56.8321,56.4641,56.4840,37.2835,1865141,0.0000,1.0000
2012-10-25,56.9912,57.1603,56.4840,56.5437,37.3229,10481609,0.0000,1.0000
2012-10-24,56.7326,57.0410,56.7326,56.9912,37.6183,2413439,0.0000,1.0000
2012-10-23,56.6033,57.1305,56.4442,56.7724,37.4739,3561455,0.0000,1.0000
2012-10-22,56.2950,56.8321,56.2950,56.7923,37.4870,3371950,0.0000,1.0000
2012-10-21,56.3149,56.5635,56.2552,56.3646,37.2047,3280986,0.0000,1.0000
2012-10-18,56.7426,56.7426,56.2453,56.5337,37.3163,3769314,0.0000,1.0000
2012-10-17,57.1901,57.1901,56.5039,56.7426,37.4542,3690697,0.0000,1.0000
2012-10-16,56.9216,57.1901,56.6332,56.6829,37.4148,3849565,0.0000,1.0000
2012-10-15,56.7923,57.2299,56.7426,56.7823,37.4804,2650243,0.0000,1.0000
2012-10-14,56.3248,56.7625,56.3248,56.6232,37.3754,2699156,0.0000,1.0000
2012-10-11,56.3447,56.5934,56.2453,56.5437,37.3229,2141402,0.0000,1.0000
2012-10-10,56.2055,56.5934,56.1359,56.4342,37.2507,4109423,0.0000,1.0000
2012-10-09,56.1955,56.5834,56.1657,56.3447,37.1916,2928389,0.0000,1.0000
2012-10-08,56.1359,56.6332,56.1359,56.4243,37.2441,3286952,0.0000,1.0000
2012-10-07,56.5238,56.6730,56.1160,56.2850,37.1522,2687115,0.0000,1.0000
2012-10-05,56.3945,56.6829,56.0165,56.5437,37.3229,2683734,0.0000,1.0000
2012-10-04,55.9767,56.3348,55.8971,56.2453,37.1260,3167163,0.0000,1.0000
2012-10-03,55.8773,55.9767,55.6982,55.6982,36.7648,2354914,0.0000,1.0000
2012-10-02,55.6087,55.8822,55.4894,55.7380,36.7911,2694996,0.0000,1.0000
2012-10-01,55.5490,55.7480,55.4098,55.5490,36.6664,1427292,0.0000,1.0000
2012-09-28,55.5988,55.6187,55.2208,55.4695,36.6139,12447267,0.0000,1.0000
2012-09-27,54.9921,55.6187,54.9921,55.5291,36.6532,4556038,0.0000,1.0000
